station,window_scale,start_idx,end_idx,start_time,end_time,latent_pc1,latent_pc2
4101871,6,186,191,2025-01-25 11:00:00,2025-01-25 16:00:00,-0.052338008,-1.0003291
4101871,6,189,194,2025-01-25 14:00:00,2025-01-25 19:00:00,-0.1020379,-0.812757
4101871,6,192,197,2025-01-25 17:00:00,2025-01-25 22:00:00,-0.14010008,-1.451324
4101871,6,195,200,2025-01-25 20:00:00,2025-01-26 01:00:00,-0.10596442,-0.77495635
4101871,6,198,203,2025-01-25 23:00:00,2025-01-26 04:00:00,-0.06888281,-0.61711663
4101871,6,201,206,2025-01-26 02:00:00,2025-01-26 07:00:00,-0.10965042,-0.9396664
4101871,6,204,209,2025-01-26 05:00:00,2025-01-26 10:00:00,-0.12847602,-1.1776848
4101871,6,207,212,2025-01-26 08:00:00,2025-01-26 13:00:00,-0.051317845,-0.95494133
4101871,6,210,215,2025-01-26 11:00:00,2025-01-26 16:00:00,-0.054040384,-1.0942247
4101871,6,213,218,2025-01-26 14:00:00,2025-01-26 19:00:00,-0.093875915,-0.8600374
4101871,6,216,221,2025-01-26 17:00:00,2025-01-26 22:00:00,-0.1379084,-1.5070479
4101871,6,219,224,2025-01-26 20:00:00,2025-01-27 01:00:00,-0.104089275,-0.67646617
4101871,6,222,227,2025-01-26 23:00:00,2025-01-27 04:00:00,-0.04632425,-0.65266615
4101871,6,225,230,2025-01-27 02:00:00,2025-01-27 07:00:00,-0.10422993,-0.8711895
4101871,6,228,233,2025-01-27 05:00:00,2025-01-27 10:00:00,-0.13414691,-1.1375257
4101871,6,231,236,2025-01-27 08:00:00,2025-01-27 13:00:00,-0.048747934,-1.0979496
4101871,6,234,239,2025-01-27 11:00:00,2025-01-27 16:00:00,-0.07432182,-1.2930446
4101871,6,237,242,2025-01-27 14:00:00,2025-01-27 19:00:00,-0.09190512,-0.8665566
4101871,6,240,245,2025-01-27 17:00:00,2025-01-27 22:00:00,-0.13430308,-1.426149
4101871,6,243,248,2025-01-27 20:00:00,2025-01-28 01:00:00,-0.09346779,-0.7134987
4101871,6,246,251,2025-01-27 23:00:00,2025-01-28 04:00:00,-0.043026723,-0.67425203
4101871,6,249,254,2025-01-28 02:00:00,2025-01-28 07:00:00,-0.122789755,-0.94098246
4101871,6,252,257,2025-01-28 05:00:00,2025-01-28 10:00:00,-0.13446313,-1.1697055
4101871,6,255,260,2025-01-28 08:00:00,2025-01-28 13:00:00,-0.03579704,-1.226068
4101871,6,258,263,2025-01-28 11:00:00,2025-01-28 16:00:00,-0.0583847,-1.2631894
4101871,6,261,266,2025-01-28 14:00:00,2025-01-28 19:00:00,-0.07068651,-0.77066284
4101871,6,264,269,2025-01-28 17:00:00,2025-01-28 22:00:00,-0.13569768,-1.3333321
4101871,6,267,272,2025-01-28 20:00:00,2025-01-29 01:00:00,-0.090268314,-0.7710959
4101871,6,270,275,2025-01-28 23:00:00,2025-01-29 04:00:00,-0.05481295,-0.67038774
4101871,6,273,278,2025-01-29 02:00:00,2025-01-29 07:00:00,-0.12805176,-1.1215651
4101871,6,276,281,2025-01-29 05:00:00,2025-01-29 10:00:00,-0.14638752,-1.3838948
4101871,6,279,284,2025-01-29 08:00:00,2025-01-29 13:00:00,-0.016384337,-1.004369
4101871,6,282,287,2025-01-29 11:00:00,2025-01-29 16:00:00,-0.039884936,-0.83781326
4101871,6,285,290,2025-01-29 14:00:00,2025-01-29 19:00:00,-0.06961648,-0.7017963
4101871,6,288,293,2025-01-29 17:00:00,2025-01-29 22:00:00,-0.13568956,-1.284951
4101871,6,291,296,2025-01-29 20:00:00,2025-01-30 01:00:00,-0.113882154,-0.81165177
4101871,6,294,299,2025-01-29 23:00:00,2025-01-30 04:00:00,-0.05071069,-0.7034115
4101871,6,297,302,2025-01-30 02:00:00,2025-01-30 07:00:00,-0.11097641,-0.8313776
4101871,6,300,305,2025-01-30 05:00:00,2025-01-30 10:00:00,-0.122931115,-1.0332597
4101871,6,303,308,2025-01-30 08:00:00,2025-01-30 13:00:00,-0.063241325,-0.71813875
4101871,6,306,311,2025-01-30 11:00:00,2025-01-30 16:00:00,-0.024736436,-0.82246566
4101871,6,309,314,2025-01-30 14:00:00,2025-01-30 19:00:00,-0.0924844,-0.6558259
4101871,6,312,317,2025-01-30 17:00:00,2025-01-30 22:00:00,-0.13597304,-1.3167528
4101871,6,315,320,2025-01-30 20:00:00,2025-01-31 01:00:00,-0.10182747,-0.78923583
4101871,6,318,323,2025-01-30 23:00:00,2025-01-31 04:00:00,-0.040492572,-0.68359154
4101871,6,321,326,2025-01-31 02:00:00,2025-01-31 07:00:00,-0.114825904,-0.78081936
4101871,6,324,329,2025-01-31 05:00:00,2025-01-31 10:00:00,-0.12381553,-0.9819631
4101871,6,327,332,2025-01-31 08:00:00,2025-01-31 13:00:00,-0.06071499,-0.70320904
4101871,6,330,335,2025-01-31 11:00:00,2025-01-31 16:00:00,-0.0644593,-0.75110036
4101871,6,333,338,2025-01-31 14:00:00,2025-01-31 19:00:00,-0.09667159,-0.68895894
4101871,6,336,341,2025-01-31 17:00:00,2025-01-31 22:00:00,-0.1403845,-1.3402988
4101871,24,0,23,2025-01-17 17:00:00,2025-01-18 16:00:00,-1.1889344,1.3664637
4101871,24,3,26,2025-01-17 20:00:00,2025-01-18 19:00:00,-0.93702847,1.2711463
4101871,24,6,29,2025-01-17 23:00:00,2025-01-18 22:00:00,-0.9499929,1.2913586
4101871,24,9,32,2025-01-18 02:00:00,2025-01-19 01:00:00,-1.0414596,1.3385069
4101871,24,12,35,2025-01-18 05:00:00,2025-01-19 04:00:00,-0.94510347,1.2432094
4101871,24,15,38,2025-01-18 08:00:00,2025-01-19 07:00:00,-0.95406955,1.2123169
4101871,24,18,41,2025-01-18 11:00:00,2025-01-19 10:00:00,-1.124372,1.3402845
4101871,24,21,44,2025-01-18 14:00:00,2025-01-19 13:00:00,-1.1406093,1.3468945
4101871,24,24,47,2025-01-18 17:00:00,2025-01-19 16:00:00,-1.1032115,1.2872099
4101871,24,27,50,2025-01-18 20:00:00,2025-01-19 19:00:00,-1.0671262,1.2149695
4101871,24,30,53,2025-01-18 23:00:00,2025-01-19 22:00:00,-1.100912,1.2710739
4101871,24,33,56,2025-01-19 02:00:00,2025-01-20 01:00:00,-1.1020551,1.2812166
4101871,24,36,59,2025-01-19 05:00:00,2025-01-20 04:00:00,-1.0421543,1.2687147
4101871,24,39,62,2025-01-19 08:00:00,2025-01-20 07:00:00,-1.0429528,1.2798057
4101871,24,42,65,2025-01-19 11:00:00,2025-01-20 10:00:00,-1.1711135,1.349932
4101871,24,45,68,2025-01-19 14:00:00,2025-01-20 13:00:00,-1.198247,1.3767378
4101871,24,48,71,2025-01-19 17:00:00,2025-01-20 16:00:00,-1.1070254,1.277196
4101871,24,51,74,2025-01-19 20:00:00,2025-01-20 19:00:00,-1.1024277,1.260829
4101871,24,54,77,2025-01-19 23:00:00,2025-01-20 22:00:00,-1.040159,1.2448572
4101871,24,57,80,2025-01-20 02:00:00,2025-01-21 01:00:00,-1.0669613,1.2710258
4101871,24,60,83,2025-01-20 05:00:00,2025-01-21 04:00:00,-1.0763249,1.2107241
4101871,24,63,86,2025-01-20 08:00:00,2025-01-21 07:00:00,-1.0922408,1.2451409
4101871,24,66,89,2025-01-20 11:00:00,2025-01-21 10:00:00,-1.0207745,1.2042629
4101871,24,69,92,2025-01-20 14:00:00,2025-01-21 13:00:00,-0.96796876,1.2242905
4101871,24,72,95,2025-01-20 17:00:00,2025-01-21 16:00:00,-0.9378289,1.2312092
4101871,24,75,98,2025-01-20 20:00:00,2025-01-21 19:00:00,-0.9907959,1.1740639
4101871,24,78,101,2025-01-20 23:00:00,2025-01-21 22:00:00,-0.9893561,1.2407959
4101871,24,81,104,2025-01-21 02:00:00,2025-01-22 01:00:00,-1.0781618,1.3266765
4101871,24,84,107,2025-01-21 05:00:00,2025-01-22 04:00:00,-0.9780229,1.2646878
4101871,24,87,110,2025-01-21 08:00:00,2025-01-22 07:00:00,-0.9791673,1.2614625
4101871,24,90,113,2025-01-21 11:00:00,2025-01-22 10:00:00,-1.0688133,1.2822566
4101871,24,93,116,2025-01-21 14:00:00,2025-01-22 13:00:00,-1.098835,1.3095471
4101871,24,96,119,2025-01-21 17:00:00,2025-01-22 16:00:00,-1.1391826,1.2783878
4101871,24,99,122,2025-01-21 20:00:00,2025-01-22 19:00:00,-1.0044974,1.2700493
4101871,24,102,125,2025-01-21 23:00:00,2025-01-22 22:00:00,-1.0632956,1.3124119
4101871,24,105,128,2025-01-22 02:00:00,2025-01-23 01:00:00,-1.0170311,1.3098584
4101871,24,108,131,2025-01-22 05:00:00,2025-01-23 04:00:00,-1.0044798,1.2659909
4101871,24,111,134,2025-01-22 08:00:00,2025-01-23 07:00:00,-1.0506226,1.2734574
4101871,24,114,137,2025-01-22 11:00:00,2025-01-23 10:00:00,-1.088539,1.2718711
4101871,24,117,140,2025-01-22 14:00:00,2025-01-23 13:00:00,-1.0336108,1.2003231
4101871,24,120,143,2025-01-22 17:00:00,2025-01-23 16:00:00,-1.0697834,1.1939775
4101871,24,123,146,2025-01-22 20:00:00,2025-01-23 19:00:00,-1.1352451,1.2168765
4101871,24,126,149,2025-01-22 23:00:00,2025-01-23 22:00:00,-1.056122,1.294158
4101871,24,129,152,2025-01-23 02:00:00,2025-01-24 01:00:00,-1.0541354,1.3766962
4101871,24,132,155,2025-01-23 05:00:00,2025-01-24 04:00:00,-1.0840093,1.3021691
4101871,24,135,158,2025-01-23 08:00:00,2025-01-24 07:00:00,-1.0698544,1.2893602
4101871,24,138,161,2025-01-23 11:00:00,2025-01-24 10:00:00,-1.1518854,1.3710233
4101871,24,141,164,2025-01-23 14:00:00,2025-01-24 13:00:00,-1.0021796,1.3285424
4101871,24,144,167,2025-01-23 17:00:00,2025-01-24 16:00:00,-1.1329641,1.4357978
4101871,24,147,170,2025-01-23 20:00:00,2025-01-24 19:00:00,-1.0587084,1.30723
4101871,24,150,173,2025-01-23 23:00:00,2025-01-24 22:00:00,-1.0975068,1.3562053
4101871,24,153,176,2025-01-24 02:00:00,2025-01-25 01:00:00,-1.0951362,1.3952719
4101871,24,156,179,2025-01-24 05:00:00,2025-01-25 04:00:00,-1.0757282,1.2795833
4101871,24,159,182,2025-01-24 08:00:00,2025-01-25 07:00:00,-1.047458,1.3169568
4101871,24,162,185,2025-01-24 11:00:00,2025-01-25 10:00:00,-1.1174266,1.4104595
4101871,24,165,188,2025-01-24 14:00:00,2025-01-25 13:00:00,-1.2661536,1.4479387
4101871,24,168,191,2025-01-24 17:00:00,2025-01-25 16:00:00,-1.0518547,1.3355981
4101871,24,171,194,2025-01-24 20:00:00,2025-01-25 19:00:00,-1.0408547,1.3314974
4101871,24,174,197,2025-01-24 23:00:00,2025-01-25 22:00:00,-1.1945492,1.3458548
4101871,24,177,200,2025-01-25 02:00:00,2025-01-26 01:00:00,-1.1119776,1.313501
4101871,24,180,203,2025-01-25 05:00:00,2025-01-26 04:00:00,-0.9876809,1.284386
4101871,24,183,206,2025-01-25 08:00:00,2025-01-26 07:00:00,-1.0046605,1.2808298
4101871,24,186,209,2025-01-25 11:00:00,2025-01-26 10:00:00,-1.0780138,1.2888099
4101871,24,189,212,2025-01-25 14:00:00,2025-01-26 13:00:00,-1.1942173,1.3318213
4101871,24,192,215,2025-01-25 17:00:00,2025-01-26 16:00:00,-1.0210452,1.3201338
4101871,24,195,218,2025-01-25 20:00:00,2025-01-26 19:00:00,-1.0061395,1.2969669
4101871,24,198,221,2025-01-25 23:00:00,2025-01-26 22:00:00,-1.0516633,1.3298986
4101871,24,201,224,2025-01-26 02:00:00,2025-01-27 01:00:00,-1.079662,1.3358445
4101871,24,204,227,2025-01-26 05:00:00,2025-01-27 04:00:00,-1.0126312,1.3039047
4101871,24,207,230,2025-01-26 08:00:00,2025-01-27 07:00:00,-1.0161848,1.2794349
4101871,24,210,233,2025-01-26 11:00:00,2025-01-27 10:00:00,-1.0103256,1.2556393
4101871,24,213,236,2025-01-26 14:00:00,2025-01-27 13:00:00,-1.0744509,1.3126845
4101871,24,216,239,2025-01-26 17:00:00,2025-01-27 16:00:00,-0.9651268,1.2517718
4101871,24,219,242,2025-01-26 20:00:00,2025-01-27 19:00:00,-1.0594997,1.196791
4101871,24,222,245,2025-01-26 23:00:00,2025-01-27 22:00:00,-1.0147278,1.2782037
4101871,24,225,248,2025-01-27 02:00:00,2025-01-28 01:00:00,-1.0320628,1.3358737
4101871,24,228,251,2025-01-27 05:00:00,2025-01-28 04:00:00,-1.003168,1.2762907
4101871,24,231,254,2025-01-27 08:00:00,2025-01-28 07:00:00,-1.0017084,1.2567115
4101871,24,234,257,2025-01-27 11:00:00,2025-01-28 10:00:00,-1.0268351,1.3251547
4101871,24,237,260,2025-01-27 14:00:00,2025-01-28 13:00:00,-0.9797288,1.2936453
4101871,24,240,263,2025-01-27 17:00:00,2025-01-28 16:00:00,-1.0364177,1.3583475
4101871,24,243,266,2025-01-27 20:00:00,2025-01-28 19:00:00,-1.0240402,1.234368
4101871,24,246,269,2025-01-27 23:00:00,2025-01-28 22:00:00,-1.0030507,1.3171426
4101871,24,249,272,2025-01-28 02:00:00,2025-01-29 01:00:00,-1.0398915,1.3560059
4101871,24,252,275,2025-01-28 05:00:00,2025-01-29 04:00:00,-1.0426756,1.3747623
4101871,24,255,278,2025-01-28 08:00:00,2025-01-29 07:00:00,-1.0446032,1.3747443
4101871,24,258,281,2025-01-28 11:00:00,2025-01-29 10:00:00,-1.2609105,1.436283
4101871,24,261,284,2025-01-28 14:00:00,2025-01-29 13:00:00,-1.7259133,1.6934035
4101871,24,264,287,2025-01-28 17:00:00,2025-01-29 16:00:00,-1.3720533,1.477905
4101871,24,267,290,2025-01-28 20:00:00,2025-01-29 19:00:00,-1.1672292,1.3680618
4101871,24,270,293,2025-01-28 23:00:00,2025-01-29 22:00:00,-1.2226808,1.3368223
4101871,24,273,296,2025-01-29 02:00:00,2025-01-30 01:00:00,-1.3150989,1.394806
4101871,24,276,299,2025-01-29 05:00:00,2025-01-30 04:00:00,-1.1479768,1.3269652
4101871,24,279,302,2025-01-29 08:00:00,2025-01-30 07:00:00,-1.054731,1.2535019
4101871,24,282,305,2025-01-29 11:00:00,2025-01-30 10:00:00,-1.1350117,1.3247465
4101871,24,285,308,2025-01-29 14:00:00,2025-01-30 13:00:00,-1.1533581,1.3246703
4101871,24,288,311,2025-01-29 17:00:00,2025-01-30 16:00:00,-1.1189594,1.2629645
4101871,24,291,314,2025-01-29 20:00:00,2025-01-30 19:00:00,-1.0456182,1.2063574
4101871,24,294,317,2025-01-29 23:00:00,2025-01-30 22:00:00,-1.1014969,1.2302709
4101871,24,297,320,2025-01-30 02:00:00,2025-01-31 01:00:00,-1.1497276,1.3175304
4101871,24,300,323,2025-01-30 05:00:00,2025-01-31 04:00:00,-1.1056554,1.2472818
4101871,24,303,326,2025-01-30 08:00:00,2025-01-31 07:00:00,-1.1042697,1.248786
4101871,24,306,329,2025-01-30 11:00:00,2025-01-31 10:00:00,-1.1012417,1.2512233
4101871,24,309,332,2025-01-30 14:00:00,2025-01-31 13:00:00,-1.1182219,1.2959146
4101871,24,312,335,2025-01-30 17:00:00,2025-01-31 16:00:00,-1.1156781,1.2989182
4101871,24,315,338,2025-01-30 20:00:00,2025-01-31 19:00:00,-1.0358707,1.2083503
4101871,24,318,341,2025-01-30 23:00:00,2025-01-31 22:00:00,-1.1030338,1.2739674
4101871,72,0,71,2025-01-17 17:00:00,2025-01-20 16:00:00,-0.53094494,0.24000557
4101871,72,3,74,2025-01-17 20:00:00,2025-01-20 19:00:00,-0.5207795,0.3683376
4101871,72,6,77,2025-01-17 23:00:00,2025-01-20 22:00:00,-0.5527778,0.40439594
4101871,72,9,80,2025-01-18 02:00:00,2025-01-21 01:00:00,-0.54061127,0.35817596
